age_Myr,t(Gyr),M/Ms,Teff(K),L/Ls,lg(g),R(Gcm),D,Li,G,G_BP,G_RP,J,H,K,g_p1,r_p1,i_p1,y_p1,z_p1
30.0,0.03,0.072,2936.0,-2.43,4.54,16.55,0.0,1.0,12.263000030517578,14.437800007629395,10.874800091552734,8.805,8.242,7.949,14.521,13.875,11.553,10.647,10.118
30.0,0.03,0.075,2952.0,-2.4,4.54,16.94,0.0,1.0,12.167999763488769,14.306800442504883,10.785800343322753,8.737,8.173,7.882,14.388,13.75,11.456,10.562,10.043
30.0,0.03,0.08,2977.0,-2.36,4.54,17.46,0.0,0.999,12.032999534606933,14.11879976348877,10.660800343322753,8.642,8.077,7.79,14.199,13.569,11.318,10.443,9.939
30.0,0.03,0.09,3020.0,-2.28,4.54,18.51,0.0,0.997,11.776999969482421,13.750799732971192,10.426800137329101,8.467,7.897,7.618,13.835,13.205,11.059,10.223,9.747
30.0,0.03,0.1,3056.0,-2.22,4.55,19.42,0.0,0.99,11.556999702453613,13.418799954223633,10.230800038146972,8.324,7.749,7.475,13.514,12.868,10.839,10.041,9.592
30.0,0.03,0.2,3279.0,-1.78,4.53,27.91,0.0,0.0078,10.2099995803833,11.670799809265137,8.987800007629394,7.317,6.71,6.461,11.806,11.1,9.51,8.869,8.523
30.0,0.03,0.3,3413.0,-1.54,4.53,34.26,0.0,0.0,9.464000244140625,10.753799992370606,8.302799588012695,6.747,6.119,5.879,10.915,10.167,8.787,8.226,7.925
30.0,0.03,0.4,3508.0,-1.36,4.53,39.56,0.0,0.0,8.955999870300293,10.14279993133545,7.836799984741211,6.357,5.715,5.48,10.322,9.542,8.301,7.791,7.516
30.0,0.03,0.5,3602.0,-1.23,4.54,43.98,0.0,0.0,8.525999565124511,9.614800053405762,7.4528001602172855,6.046,5.389,5.16,9.813,9.001,7.897,7.439,7.189
30.0,0.03,0.6,3739.0,-1.08,4.53,48.54,0.0,0.0,8.042000312805175,9.013800221252442,7.03280008392334,5.719,5.038,4.826,9.235,8.387,7.456,7.065,6.845
30.0,0.03,0.7,3960.0,-0.9,4.52,53.21,0.0,0.0,7.448999900817871,8.26880033569336,6.533800011444092,5.348,4.636,4.456,8.509,7.635,6.934,6.634,6.45
30.0,0.03,0.8,4320.0,-0.66,4.49,58.49,0.0,0.0054,6.6560001564025875,7.31080015258789,5.863799935150147,4.867,4.183,4.047,7.606,6.656,6.247,6.065,5.927
30.0,0.03,0.9,4848.0,-0.37,4.45,64.92,0.0,0.083,5.718999881744384,6.195799904632568,5.071800118255616,4.289,3.765,3.661,6.383,5.678,5.439,5.341,5.258
30.0,0.03,1.0,5520.0,-0.03,4.39,73.88,0.0,0.307,4.756999988555908,5.097799855041504,4.239799862670899,3.655,3.291,3.212,5.2,4.73,4.592,4.559,4.533
30.0,0.03,1.1,5897.0,0.07,4.43,73.32,0.0,0.575,4.4569997978210445,4.741799908447265,4.000800019073487,3.506,3.211,3.143,4.816,4.441,4.347,4.343,4.341
30.0,0.03,1.2,6052.0,0.19,4.4,79.48,0.0,0.77,4.166999835968017,4.42980011062622,3.7337998207092284,3.273,3.003,2.936,4.493,4.156,4.078,4.085,4.092
30.0,0.03,1.3,6335.0,0.38,4.33,90.28,0.0,0.88,3.6859998893737793,3.911799984741211,3.2977999504089355,2.892,2.665,2.604,3.957,3.685,3.638,3.665,3.685
30.0,0.03,1.4,6743.0,0.56,4.28,98.19,0.0,0.938,3.2330000591278076,3.409799891281128,2.9097999389648437,2.575,2.404,2.348,3.433,3.248,3.244,3.299,3.332
40.0,0.04,0.01,1206.0,-4.47,4.18,9.4,0.985,1.0,19.722999114990234,25.403800564575196,17.98779905395508,14.222,12.997,12.577,25.656,23.485,21.44,17.556,16.081
40.0,0.04,0.015,1996.0,-3.45,4.21,11.07,0.0368,1.0,16.7749991607666,20.622800427246094,15.131800061035156,11.267,10.526,10.027,22.093,19.146,16.87,14.833,13.278
40.0,0.04,0.02,2005.0,-3.52,4.41,10.13,0.0,1.0,16.87300064086914,20.684800701904297,15.231800442504882,11.402,10.674,10.205,22.13,19.198,16.976,14.935,13.393
40.0,0.04,0.03,2366.0,-3.18,4.54,10.71,0.0,1.0,15.176999588012695,18.971799450683594,13.5857995803833,10.519,9.936,9.57,19.464,17.936,14.918,13.233,12.17
40.0,0.04,0.04,2581.0,-2.95,4.59,11.73,0.0,1.0,14.150999565124511,17.524800854492188,12.617800122070312,9.981,9.432,9.097,17.761,16.722,13.631,12.296,11.436
40.0,0.04,0.05,2699.0,-2.8,4.61,12.82,0.0,1.0,13.474999923706054,16.229800778198243,12.001799946594238,9.618,9.05,8.73,16.284,15.661,12.84,11.715,11.033
40.0,0.04,0.06,2830.0,-2.65,4.62,13.75,0.0,1.0,12.950999755859375,15.449800091552735,11.518800144958496,9.324,8.766,8.459,15.609,14.77,12.258,11.267,10.657
40.0,0.04,0.07,2904.0,-2.55,4.63,14.8,0.0,0.999,12.596000213623046,14.872800427246094,11.192799931335449,9.084,8.519,8.223,14.986,14.272,11.891,10.954,10.411
40.0,0.04,0.072,2916.0,-2.53,4.63,15.0,0.0,0.998,12.532999534606933,14.782800274658204,11.13379991607666,9.04,8.475,8.181,14.894,14.185,11.826,10.899,10.362
40.0,0.04,0.075,2933.0,-2.5,4.63,15.26,0.0,0.996,12.448000450134277,14.660799580383301,11.054800396728515,8.983,8.417,8.125,14.772,14.068,11.738,10.824,10.298
40.0,0.04,0.08,2961.0,-2.45,4.63,15.81,0.0,0.993,12.292999763488769,14.444799977111817,10.911799794006347,8.874,8.307,8.02,14.551,13.86,11.579,10.687,10.178
40.0,0.04,0.09,3007.0,-2.38,4.63,16.76,0.0,0.973,12.032999534606933,14.070800381469727,10.670799618530273,8.694,8.124,7.844,14.174,13.5,11.312,10.46,9.979
40.0,0.04,0.1,3046.0,-2.31,4.63,17.55,0.0,0.906,11.809999961853027,13.71979959564209,10.47480047302246,8.555,7.979,7.705,13.828,13.152,11.091,10.28,9.827
40.0,0.04,0.2,3280.0,-1.87,4.62,25.23,0.0,0.0,10.419999618530273,11.874800282287598,9.20080030517578,7.536,6.932,6.682,12.017,11.297,9.721,9.084,8.742
40.0,0.04,0.3,3410.0,-1.62,4.61,31.1,0.0,0.0,9.674999732971191,10.963800030517579,8.514800434875488,6.963,6.34,6.099,11.131,10.37,9.0,8.44,8.14
40.0,0.04,0.4,3509.0,-1.44,4.61,36.07,0.0,0.0,9.146999855041503,10.327800350952149,8.030800228881835,6.558,5.922,5.686,10.513,9.721,8.494,7.987,7.715
40.0,0.04,0.5,3606.0,-1.29,4.6,40.68,0.0,0.0,8.679000396728515,9.760799961853028,7.609800225067139,6.211,5.56,5.33,9.964,9.142,8.053,7.599,7.352
40.0,0.04,0.6,3771.0,-1.12,4.59,45.42,0.0,0.0,8.12099983215332,9.064799862670899,7.126799946594239,5.839,5.159,4.95,9.293,8.432,7.546,7.171,6.958
40.0,0.04,0.7,4084.0,-0.88,4.56,50.73,0.0,0.0,7.34200002670288,8.116799908447266,6.461799984741211,5.347,4.639,4.476,8.414,7.444,6.854,6.599,6.434
40.0,0.04,0.8,4645.0,-0.57,4.52,56.52,0.0,0.005,6.269000072479248,6.80480011062622,5.572800045776368,4.716,4.131,4.016,7.034,6.231,5.946,5.824,5.719
40.0,0.04,0.9,5301.0,-0.25,4.48,62.55,0.0,0.0828,5.317999858856201,5.69780023651123,4.7638000305175785,4.121,3.711,3.625,5.822,5.286,5.12,5.068,5.025
40.0,0.04,1.0,5570.0,-0.15,4.52,63.12,0.0,0.307,5.053999919891357,5.387799816894531,4.54480016784668,3.973,3.617,3.54,5.487,5.028,4.897,4.868,4.845
40.0,0.04,1.1,5822.0,0.02,4.47,70.57,0.0,0.575,4.600999851226806,4.897800045776367,4.1337999160766605,3.621,3.312,3.243,4.976,4.583,4.481,4.471,4.465
40.0,0.04,1.2,6090.0,0.21,4.39,80.33,0.0,0.77,4.11499979019165,4.372799950408935,3.6888002212524413,3.235,2.971,2.906,4.434,4.106,4.032,4.042,4.051
40.0,0.04,1.3,6413.0,0.4,4.33,90.32,0.0,0.88,3.629999895095825,3.846799927520752,3.254799967575073,2.864,2.648,2.587,3.888,3.633,3.594,3.626,3.65
40.0,0.04,1.4,6757.0,0.56,4.29,97.46,0.0,0.938,3.2400000286102295,3.415799933242798,2.9188000019073486,2.587,2.417,2.361,3.438,3.256,3.253,3.31,3.343
50.0,0.05,0.015,1760.0,-3.74,4.28,10.24,0.0041,1.0,17.937999267578125,21.177800732421876,16.379799252319337,12.54,11.355,10.608,22.564,19.618,17.686,16.091,14.896
50.0,0.05,0.02,1838.0,-3.72,4.46,9.59,0.0,1.0,17.780000228881836,21.094800549316407,16.201799755859376,12.287,11.237,10.615,22.451,19.572,17.61,15.917,14.65
50.0,0.05,0.03,2304.0,-3.28,4.59,10.08,0.0,1.0,15.440000076293945,19.335799771118165,13.832800274658203,10.699,10.144,9.784,20.114,18.125,15.284,13.473,12.315
50.0,0.05,0.04,2525.0,-3.05,4.65,10.96,0.0,1.0,14.533999938964843,17.985799389648438,12.98479974822998,10.223,9.654,9.317,18.238,17.178,14.085,12.648,11.765
50.0,0.05,0.05,2671.0,-2.88,4.67,11.95,0.0,1.0,13.754999656677246,16.699800091552735,12.263800030517578,9.814,9.249,8.928,16.817,16.05,13.152,11.966,11.241
50.0,0.05,0.06,2804.0,-2.73,4.69,12.8,0.0,0.999,13.174000282287597,15.739800053405762,11.732799893188476,9.51,8.949,8.64,15.905,15.044,12.488,11.475,10.85
50.0,0.05,0.07,2882.0,-2.63,4.69,13.7,0.0,0.992,12.823000450134277,15.180800038146973,11.408799534606933,9.275,8.709,8.411,15.32,14.542,12.121,11.164,10.607
50.0,0.05,0.072,2896.0,-2.61,4.7,13.88,0.0,0.989,12.757000465393066,15.077800350952149,11.34779966430664,9.23,8.663,8.368,15.213,14.449,12.052,11.106,10.56
50.0,0.05,0.075,2916.0,-2.57,4.69,14.2,0.0,0.982,12.653000373840332,14.92779977874756,11.251799946594238,9.159,8.591,8.299,15.059,14.307,11.945,11.015,10.482
50.0,0.05,0.08,2945.0,-2.53,4.7,14.63,0.0,0.96,12.507000465393066,14.717799740600586,11.115800267028808,9.06,8.491,8.203,14.846,14.106,11.794,10.887,10.371
50.0,0.05,0.09,2996.0,-2.45,4.69,15.53,0.0,0.862,12.23399974822998,14.328799801635743,10.862800007629394,8.87,8.3,8.02,14.451,13.734,11.512,10.646,10.16
50.0,0.05,0.1,3037.0,-2.38,4.7,16.3,0.0,0.596,12.000999946594238,13.956800061035157,10.65679967956543,8.725,8.15,7.875,14.076,13.373,11.28,10.458,10.001
50.0,0.05,0.2,3280.0,-1.94,4.69,23.29,0.0,0.0,10.589000244140625,12.038799839782715,9.37179983215332,7.711,7.109,6.858,12.186,11.454,9.89,9.256,8.916
50.0,0.05,0.3,3407.0,-1.69,4.68,28.86,0.0,0.0,9.839000244140625,11.125799732971192,8.678799992370605,7.13,6.51,6.269,11.298,10.526,9.164,8.605,8.306
50.0,0.05,0.4,3512.0,-1.5,4.67,33.63,0.0,0.0,9.287999649047851,10.462799626159669,8.174800282287597,6.708,6.077,5.84,10.653,9.851,8.637,8.134,7.864
50.0,0.05,0.5,3617.0,-1.34,4.65,38.41,0.0,0.0,8.775000114440918,9.843800144958497,7.7128003890991215,6.326,5.677,5.449,10.052,9.222,8.154,7.707,7.464
50.0,0.05,0.6,3821.0,-1.13,4.62,43.56,0.0,0.0,8.115000267028808,9.021799641418458,7.144800072479248,5.89,5.209,5.005,9.259,8.384,7.557,7.205,7.002
50.0,0.05,0.7,4270.0,-0.83,4.58,49.26,0.0,0.0,7.101999778747558,7.782799797821045,6.290799980926514,5.273,4.587,4.444,8.085,7.119,6.675,6.48,6.337
50.0,0.05,0.8,4938.0,-0.49,4.55,54.47,0.0,0.0049,5.99599983215332,6.45279987411499,5.367800122070313,4.616,4.117,4.016,6.625,5.956,5.733,5.646,5.571
50.0,0.05,0.9,5236.0,-0.36,4.58,56.23,0.0,0.0827,5.612999935150146,6.005799847412109,5.045800095367432,4.385,3.959,3.871,6.138,5.578,5.403,5.346,5.297
50.0,0.05,1.0,5536.0,-0.17,4.53,62.8,0.0,0.307,5.094999809265136,5.433799820709228,4.579800015258789,4.0,3.637,3.559,5.535,5.068,4.932,4.901,4.875
50.0,0.05,1.1,5833.0,0.03,4.46,71.03,0.0,0.574,4.578000087738037,4.872799950408935,4.111800080108643,3.602,3.296,3.226,4.95,4.56,4.459,4.45,4.445
50.0,0.05,1.2,6133.0,0.23,4.39,80.67,0.0,0.77,4.073999900817871,4.326799946594238,3.6547998245239257,3.21,2.952,2.888,4.385,4.067,3.997,4.01,4.022
50.0,0.05,1.3,6435.0,0.4,4.33,89.97,0.0,0.88,3.6240000915527344,3.8378001029968263,3.251799946594238,2.865,2.652,2.592,3.877,3.627,3.59,3.624,3.648
50.0,0.05,1.4,6759.0,0.56,4.29,97.44,0.0,0.938,3.2390001010894776,3.414800005722046,2.9178000743865966,2.586,2.417,2.361,3.436,3.255,3.252,3.309,3.342
60.0,0.06,0.015,1527.0,-4.02,4.32,9.79,4.0E-4,1.0,18.488000411987304,21.800799923706055,16.96080053405762,13.65,12.264,11.276,23.197,20.032,18.104,16.65,15.69
60.0,0.06,0.02,1619.0,-3.97,4.49,9.29,0.0,1.0,18.39299919128418,21.64179952697754,16.86680067138672,13.469,12.107,11.141,22.999,19.917,18.012,16.565,15.581
60.0,0.06,0.03,2187.0,-3.42,4.64,9.59,0.0,1.0,16.30300094604492,20.36779935913086,14.668799763488769,11.163,10.482,10.074,21.692,18.946,16.322,14.329,13.025
60.0,0.06,0.04,2474.0,-3.13,4.69,10.41,0.0,1.0,14.83599998474121,18.41579969482422,13.2708,10.409,9.837,9.499,18.794,17.51,14.459,12.924,11.99
60.0,0.06,0.05,2645.0,-2.94,4.71,11.31,0.0,1.0,13.990999717712402,17.103799420166016,12.483800297546386,9.972,9.408,9.087,17.284,16.381,13.418,12.175,11.413
60.0,0.06,0.06,2771.0,-2.8,4.74,12.1,0.0,0.997,13.400999565124511,16.038800793457032,11.948800450134277,9.671,9.104,8.793,16.169,15.377,12.734,11.679,11.04
60.0,0.06,0.07,2864.0,-2.69,4.74,12.95,0.0,0.975,12.993999977111816,15.407800274658204,11.571799641418457,9.419,8.851,8.552,15.559,14.749,12.295,11.323,10.755
60.0,0.06,0.072,2879.0,-2.67,4.74,13.12,0.0,0.964,12.926000137329101,15.305800038146973,11.50879991607666,9.373,8.804,8.508,15.457,14.653,12.225,11.263,10.706
60.0,0.06,0.075,2900.0,-2.64,4.75,13.35,0.0,0.938,12.8349995803833,15.16680009918213,11.423799877929687,9.311,8.742,8.448,15.318,14.522,12.129,11.182,10.641
60.0,0.06,0.08,2930.0,-2.59,4.75,13.78,0.0,0.869,12.679000396728515,14.941799717712403,11.279799824523925,9.206,8.636,8.347,15.088,14.307,11.968,11.046,10.524
60.0,0.06,0.09,2984.0,-2.51,4.75,14.61,0.0,0.575,12.400000114440918,14.538799839782715,11.02180040435791,9.015,8.444,8.164,14.677,13.923,11.679,10.801,10.311
60.0,0.06,0.1,3028.0,-2.44,4.75,15.34,0.0,0.145,12.160999794006347,14.161799984741211,10.809799557495117,8.865,8.29,8.015,14.294,13.562,11.439,10.605,10.144
60.0,0.06,0.2,3279.0,-1.99,4.74,21.97,0.0,0.0,10.714999694824218,12.163799839782715,9.49780023651123,7.84,7.239,6.988,12.315,11.575,10.017,9.383,9.045
60.0,0.06,0.3,3406.0,-1.74,4.73,27.22,0.0,0.0,9.966000099182128,11.250799732971192,8.806800251770019,7.26,6.643,6.401,11.427,10.647,9.291,8.733,8.436
60.0,0.06,0.4,3515.0,-1.55,4.72,31.78,0.0,0.0,9.400000114440918,10.567800122070313,8.289800053405761,6.829,6.2,5.964,10.763,9.953,8.751,8.251,7.983
60.0,0.06,0.5,3633.0,-1.37,4.69,36.75,0.0,0.0,8.834000129699707,9.886800366210938,7.780800228881836,6.408,5.761,5.533,10.101,9.262,8.219,7.782,7.543
60.0,0.06,0.6,3886.0,-1.13,4.65,42.4,0.0,0.0,8.054999847412109,8.91680009918213,7.111800080108643,5.898,5.211,5.016,9.162,8.277,7.518,7.193,7.002
60.0,0.06,0.7,4452.0,-0.78,4.6,48.04,0.0,0.0,6.886000175476074,7.488800125885009,6.1337999160766605,5.199,4.557,4.429,7.762,6.861,6.512,6.359,6.234
60.0,0.06,0.8,4900.0,-0.57,4.62,50.45,0.0,0.0049,6.204999942779541,6.670799809265136,5.56779993133545,4.804,4.294,4.192,6.851,6.164,5.934,5.843,5.764
60.0,0.06,0.9,5214.0,-0.38,4.58,55.84,0.0,0.0826,5.6500001144409175,6.0468002136230465,5.0778001602172855,4.411,3.98,3.891,6.181,5.614,5.436,5.377,5.326
60.0,0.06,1.0,5532.0,-0.17,4.52,63.04,0.0,0.307,5.0910000991821285,5.430800038146972,4.575799828338623,3.994,3.63,3.552,5.532,5.063,4.927,4.896,4.87
60.0,0.06,1.1,5848.0,0.03,4.46,71.21,0.0,0.574,4.560999889373779,4.8527999694824215,4.096800213623047,3.591,3.287,3.218,4.93,4.543,4.444,4.436,4.431
60.0,0.06,1.2,6152.0,0.23,4.39,80.76,0.0,0.77,4.057000179290771,4.307799893188476,3.640799885559082,3.2,2.946,2.881,4.364,4.051,3.983,3.998,4.01
60.0,0.06,1.3,6440.0,0.41,4.33,89.96,0.0,0.88,3.6210000705718994,3.8337999160766603,3.2498000915527343,2.863,2.651,2.591,3.873,3.624,3.588,3.622,3.647
60.0,0.06,1.4,6763.0,0.56,4.29,97.49,0.0,0.938,3.2360000801086426,3.410800057220459,2.9148000534057616,2.584,2.416,2.359,3.432,3.251,3.249,3.306,3.339
70.0,0.07,0.015,1445.0,-4.14,4.34,9.5,1.0E-4,1.0,18.715999145507812,22.789800244140626,17.128799801635743,13.791,12.432,11.566,23.955,20.628,18.738,16.732,15.719
70.0,0.07,0.02,1542.0,-4.07,4.51,9.1,0.0,1.0,18.5510001373291,21.91780050354004,17.019800549316408,13.726,12.348,11.388,23.278,20.104,18.188,16.701,15.749
70.0,0.07,0.03,2121.0,-3.5,4.66,9.3,0.0,1.0,16.574000854492187,20.488799649047852,14.939799671936035,11.341,10.639,10.233,21.756,19.041,16.622,14.612,13.286
70.0,0.07,0.04,2426.0,-3.2,4.73,9.98,0.0,1.0,15.089999694824218,18.8147998626709,13.50879991607666,10.562,9.994,9.656,19.38,17.758,14.783,13.156,12.156
70.0,0.07,0.05,2616.0,-3.0,4.76,10.77,0.0,1.0,14.219000358581543,17.504800396728516,12.695800190734863,10.12,9.557,9.235,17.753,16.705,13.678,12.375,11.577
70.0,0.07,0.06,2737.0,-2.87,4.78,11.51,0.0,0.993,13.627000350952148,16.355800228881836,12.160800343322753,9.821,9.249,8.937,16.456,15.723,12.983,11.879,11.221
70.0,0.07,0.07,2845.0,-2.74,4.79,12.3,0.0,0.931,13.155000228881836,15.615800457763672,11.726800328063964,9.552,8.983,8.682,15.77,14.947,12.461,11.474,10.894
70.0,0.07,0.072,2862.0,-2.72,4.79,12.48,0.0,0.905,13.080999870300293,15.508800106811524,11.65780008392334,9.502,8.932,8.634,15.665,14.842,12.384,11.408,10.84
70.0,0.07,0.075,2884.0,-2.69,4.79,12.73,0.0,0.845,12.980000038146972,15.359799938964844,11.56279981689453,9.433,8.862,8.567,15.521,14.698,12.277,11.317,10.767
70.0,0.07,0.08,2917.0,-2.64,4.79,13.13,0.0,0.685,12.822000045776367,15.129800396728516,11.415800457763671,9.326,8.755,8.465,15.291,14.476,12.112,11.177,10.649
70.0,0.07,0.09,2973.0,-2.56,4.79,13.89,0.0,0.2,12.542999763488769,14.722799855041504,11.15780008392334,9.139,8.566,8.285,14.876,14.088,11.823,10.934,10.439
70.0,0.07,0.1,3019.0,-2.49,4.8,14.58,0.0,0.0034,12.299000282287597,14.343800144958497,10.938800221252441,8.983,8.408,8.133,14.488,13.728,11.575,10.73,10.265
70.0,0.07,0.2,3277.0,-2.04,4.79,20.84,0.0,0.0,10.830999870300293,12.27980001525879,9.614799862670898,7.958,7.358,7.107,12.434,11.688,10.133,9.5,9.163
70.0,0.07,0.3,3406.0,-1.79,4.78,25.82,0.0,0.0,10.077999610900878,11.360800343322754,8.91980016784668,7.376,6.762,6.52,11.541,10.754,9.405,8.847,8.552
70.0,0.07,0.4,3518.0,-1.58,4.76,30.54,0.0,0.0,9.476000328063964,10.638800221252442,8.368799572753906,6.913,6.286,6.05,10.837,10.021,8.829,8.332,8.066
70.0,0.07,0.5,3649.0,-1.39,4.72,35.66,0.0,0.0,8.863000411987304,9.898800450134278,7.81779993133545,6.459,5.812,5.586,10.117,9.271,8.254,7.825,7.591
70.0,0.07,0.6,3966.0,-1.11,4.66,41.59,0.0,0.0,7.955000419616699,8.76679952697754,7.04480016784668,5.876,5.185,5.001,9.017,8.126,7.444,7.151,6.971
70.0,0.07,0.7,4555.0,-0.77,4.63,46.42,0.0,0.0,6.815000076293945,7.381799774932861,6.092800026702881,5.202,4.59,4.47,7.634,6.781,6.469,6.333,6.219
70.0,0.07,0.8,4835.0,-0.61,4.64,49.34,0.0,0.0048,6.328000087738037,6.81080015258789,5.67580020980835,4.89,4.362,4.257,7.003,6.286,6.044,5.945,5.86
70.0,0.07,0.9,5213.0,-0.37,4.58,55.99,0.0,0.0825,5.645,6.0428000267028805,5.072800045776368,4.406,3.975,3.885,6.177,5.609,5.431,5.372,5.321
70.0,0.07,1.0,5532.0,-0.17,4.52,63.16,0.0,0.307,5.0859999847412105,5.426799851226806,4.571800118255616,3.99,3.626,3.548,5.528,5.059,4.923,4.891,4.866
70.0,0.07,1.1,5858.0,0.04,4.46,71.32,0.0,0.574,4.548999805450439,4.83979995803833,4.086799984741211,3.583,3.281,3.212,4.916,4.532,4.433,4.427,4.423
70.0,0.07,1.2,6159.0,0.23,4.39,80.8,0.0,0.77,4.051000137329101,4.300799923706054,3.635800009536743,3.196,2.943,2.879,4.357,4.045,3.978,3.993,4.006
70.0,0.07,1.3,6448.0,0.41,4.33,89.99,0.0,0.88,3.6150000286102295,3.8267999465942384,3.2447999771118163,2.86,2.649,2.589,3.866,3.619,3.583,3.618,3.642
70.0,0.07,1.4,6765.0,0.56,4.29,97.53,0.0,0.938,3.2339999866485596,3.408799963760376,2.9137998874664306,2.583,2.414,2.358,3.43,3.249,3.247,3.305,3.338
80.0,0.08,0.015,1372.0,-4.26,4.37,9.27,0.0,1.0,18.988999862670898,23.857799130249024,17.337799435424806,13.908,12.584,11.858,24.678,21.378,19.516,16.866,15.762
80.0,0.08,0.02,1489.0,-4.14,4.52,8.96,0.0,1.0,18.67399932861328,22.29079969482422,17.123800640869142,13.846,12.482,11.568,23.584,20.346,18.428,16.775,15.814
80.0,0.08,0.03,2047.0,-3.58,4.69,9.04,0.0,1.0,16.919999618530273,20.646800595092774,15.296800022888183,11.571,10.822,10.415,21.883,19.166,16.955,14.981,13.679
80.0,0.08,0.04,2387.0,-3.26,4.75,9.66,0.0,1.0,15.31199981689453,19.104800778198243,13.720799809265136,10.695,10.116,9.778,19.737,17.984,15.064,13.363,12.332
80.0,0.08,0.05,2586.0,-3.06,4.79,10.37,0.0,0.999,14.424000282287597,17.82380064086914,12.887799626159667,10.248,9.681,9.358,18.124,16.974,13.918,12.557,11.733
80.0,0.08,0.06,2709.0,-2.92,4.81,11.06,0.0,0.985,13.815000076293945,16.631799298095704,12.33679998474121,9.942,9.366,9.055,16.715,16.015,13.19,12.044,11.367
80.0,0.08,0.07,2829.0,-2.78,4.82,11.84,0.0,0.864,13.278999824523925,15.773800450134278,11.846800213623046,9.654,9.083,8.78,15.923,15.103,12.59,11.59,11.002
80.0,0.08,0.072,2845.0,-2.76,4.82,11.98,0.0,0.801,13.21200038909912,15.675799923706055,11.783799534606933,9.61,9.038,8.738,15.831,15.005,12.519,11.53,10.954
80.0,0.08,0.075,2869.0,-2.73,4.82,12.21,0.0,0.68,13.11000015258789,15.52980001525879,11.68779981689453,9.541,8.969,8.673,15.693,14.858,12.411,11.438,10.88
80.0,0.08,0.08,2905.0,-2.69,4.83,12.58,0.0,0.407,12.952000160217285,15.30380018310547,11.539800053405761,9.434,8.862,8.571,15.478,14.632,12.244,11.297,10.763
80.0,0.08,0.09,2962.0,-2.6,4.83,13.3,0.0,0.0197,12.667999763488769,14.886800366210938,11.277799969482421,9.245,8.672,8.39,15.053,14.236,11.95,11.05,10.55
80.0,0.08,0.1,3010.0,-2.54,4.84,13.92,0.0,0.0,12.427999992370605,14.51880033569336,11.059799557495117,9.09,8.515,8.24,14.676,13.886,11.702,10.845,10.376
80.0,0.08,0.2,3275.0,-2.08,4.82,19.98,0.0,0.0,10.924999732971191,12.373799877929688,9.707800274658203,8.052,7.453,7.201,12.531,11.779,10.227,9.593,9.257
80.0,0.08,0.3,3406.0,-1.82,4.81,24.88,0.0,0.0,10.155000228881836,11.434799748229981,8.998799687194824,7.457,6.845,6.602,11.618,10.825,9.482,8.926,8.632
80.0,0.08,0.4,3522.0,-1.61,4.78,29.51,0.0,0.0,9.539000053405761,10.695800381469727,8.434799557495117,6.984,6.359,6.122,10.897,10.076,8.894,8.4,8.136
80.0,0.08,0.5,3668.0,-1.4,4.74,34.8,0.0,0.0,8.874000091552734,9.89279993133545,7.838799839782715,6.496,5.849,5.624,10.115,9.261,8.272,7.854,7.624
80.0,0.08,0.6,4039.0,-1.09,4.68,40.92,0.0,0.0,7.868999977111816,8.651799755859376,6.979800110626221,5.851,5.159,4.985,8.928,7.993,7.374,7.107,6.937
80.0,0.08,0.7,4497.0,-0.83,4.67,44.58,0.0,0.0,6.981999893188476,7.569799977111816,6.242800122070313,5.329,4.701,4.577,7.835,6.952,6.62,6.475,6.355
80.0,0.08,0.8,4830.0,-0.61,4.64,49.44,0.0,0.0048,6.329999942779541,6.813799935150146,5.676800137329102,4.889,4.36,4.255,7.008,6.288,6.045,5.946,5.86
80.0,0.08,0.9,5212.0,-0.37,4.58,56.04,0.0,0.0825,5.644000072479248,6.040800171661377,5.070800190734864,4.404,3.973,3.884,6.176,5.608,5.43,5.37,5.319
80.0,0.08,1.0,5533.0,-0.17,4.52,63.21,0.0,0.307,5.084000129699707,5.4238000686645504,4.5687998588562015,3.988,3.624,3.546,5.526,5.057,4.921,4.889,4.864
80.0,0.08,1.1,5876.0,0.05,4.46,71.48,0.0,0.574,4.5300002288818355,4.817800122070312,4.0697997863769535,3.57,3.272,3.203,4.893,4.513,4.416,4.411,4.408
80.0,0.08,1.2,6164.0,0.24,4.39,80.81,0.0,0.77,4.047999877929687,4.295799809265136,3.632799988555908,3.194,2.942,2.877,4.352,4.041,3.975,3.99,4.003
80.0,0.08,1.3,6451.0,0.41,4.33,90.02,0.0,0.88,3.6120000076293945,3.8237999256134034,3.2427998836517333,2.858,2.648,2.588,3.863,3.616,3.581,3.616,3.641
80.0,0.08,1.4,6766.0,0.56,4.29,97.57,0.0,0.938,3.2319998931884766,3.405799942779541,2.9118000324249267,2.581,2.413,2.357,3.427,3.248,3.245,3.303,3.336
90.0,0.09,0.015,1304.0,-4.36,4.38,9.11,0.0,1.0,19.283999938964843,24.585799771118165,17.60179937438965,14.077,12.767,12.146,25.085,22.068,20.186,17.11,15.926
90.0,0.09,0.02,1447.0,-4.2,4.53,8.85,0.0,1.0,18.822000045776367,23.011800366210938,17.224800473022462,13.89,12.548,11.719,24.079,20.801,18.917,16.817,15.796
90.0,0.09,0.03,1978.0,-3.66,4.71,8.84,0.0,1.0,17.360999603271484,20.993800717163086,15.743799572753906,11.889,11.042,10.572,22.395,19.436,17.358,15.455,14.048
